0.546,0.936,1
0.477,0.851,1
0.515,0.941,1
0.777,0.836,1
0.842,0.952,1
0.753,0.244,1
0.737,0.251,1
0.419,0.915,1
0.549,0.784,1
0.527,0.879,1
0.749,1.071,1
0.81,0.871,1
0.802,0.921,1
0.827,0.956,1
0.387,0.878,1
0.476,0.791,1
0.701,0.863,1
0.424,0.987,1
0.394,0.722,1
0.478,0.958,1
0.685,0.297,1
0.463,0.816,1
0.775,0.926,1
0.545,0.99,1
0.412,1.009,1
0.431,1.018,1
0.728,0.202,1
0.814,0.315,1
0.768,0.189,1
0.659,0.117,1
0.903,0.917,1
0.668,0.212,1
0.395,1.05,1
0.493,0.859,1
0.427,0.832,1
0.482,0.88,1
0.7,1.009,1
0.77,0.241,1
0.798,0.982,1
0.46,1.058,1
0.581,0.898,1
0.801,0.93,1
0.626,0.295,1
0.782,0.908,1
0.829,0.859,1
0.77,0.181,1
0.408,1.016,1
0.529,0.987,1
0.48,0.82,1
0.486,0.868,1
0.776,0.224,1
0.787,0.207,1
0.424,0.84,1
0.518,0.908,1
0.488,0.886,1
0.292,1.044,1
0.728,0.943,1
0.411,0.944,1
0.418,0.93,1
0.417,1.014,1
0.808,0.88,1
0.336,0.96,1
0.768,0.162,1
0.815,0.821,1
0.718,0.185,1
0.397,0.713,1
0.78,0.86,1
0.686,0.236,1
0.467,0.89,1
0.502,0.919,1
0.724,0.953,1
0.324,0.972,1
0.755,0.142,1
0.684,0.122,1
0.778,1.036,1
0.576,0.905,1
0.65,0.255,1
0.298,0.932,1
0.78,0.863,1
0.448,0.847,1
0.787,0.204,1
0.383,0.883,1
0.494,0.971,1
0.537,0.983,1
0.45,0.957,1
0.731,0.873,1
0.415,0.944,1
0.707,0.193,1
0.629,0.238,1
0.777,0.274,1
0.46,1,1
0.495,0.868,1
0.439,0.755,1
0.475,1.023,1
0.418,0.811,1
0.842,0.906,1
0.812,0.21,1
0.37,0.891,1
0.776,0.883,1
0.649,0.196,1
0.792,0.246,1
0.734,0.293,1
0.851,0.928,1
0.577,0.219,1
0.459,1.012,1
0.636,0.235,1
0.352,0.947,1
0.585,0.779,1
0.437,0.853,1
0.328,0.859,1
0.426,0.953,1
0.534,0.995,1
0.848,0.831,1
0.667,0.225,1
0.521,0.746,1
0.597,1.021,1
0.829,0.821,1
0.808,0.927,1
0.613,0.148,1
0.511,0.897,1
0.638,0.176,1
0.754,0.114,1
0.357,0.856,1
0.474,0.982,1
0.53,0.717,1
0.349,0.986,1
0.85,0.867,1
0.755,0.201,1
0.412,0.84,1
0.738,0.811,1
0.789,0.937,1
0.799,0.268,1
0.678,0.93,1
0.515,0.821,1
0.527,1.087,1
0.441,0.952,1
0.504,0.825,1
0.534,0.986,1
0.832,0.919,1
0.691,0.185,1
0.523,0.808,1
0.465,0.766,1
0.409,0.829,1
0.704,0.05,1
0.838,0.987,1
0.728,0.946,1
0.554,1.022,1
0.487,1.022,1
0.838,0.898,1
0.346,0.837,1
0.833,0.314,1
0.492,0.942,1
0.74,0.888,1
0.721,0.951,1
0.51,0.954,1
0.443,0.961,1
0.831,0.888,1
0.786,0.913,1
0.748,0.289,1
0.789,0.303,1
0.714,0.166,1
0.735,0.163,1
0.464,0.95,1
0.447,0.857,1
0.786,0.194,1
0.806,0.782,1
0.46,0.947,1
0.463,0.94,1
