0.709,0.433,1
0.347,0.349,1
0.1,0.27,1
0.038,0.295,1
0.693,0.686,1
0.416,0.126,1
0.917,0.346,1
0.822,0.527,1
0.755,0.627,1
0.028,0.221,1
0.686,0.63,1
0.548,0.275,1
0.654,0.69,1
0.515,0.196,1
0.087,0.262,1
0.827,0.378,1
0.492,0.258,1
0.833,0.332,1
0.885,0.424,1
0.554,0.689,1
0.86,0.365,1
0.068,0.34,1
0.98,0.388,1
0.047,0.343,1
0.624,0.701,1
0.704,0.589,1
0.652,0.601,1
0.827,0.358,1
0.878,0.382,1
0.048,0.2,1
0.467,0.049,1
0.054,0.451,1
0.669,0.568,1
0.77,0.371,1
0.83,0.625,1
0.834,0.451,1
0.052,0.272,1
0.071,0.299,1
0.627,0.536,1
0.8,0.394,1
0.665,0.663,1
0.825,0.636,1
0.842,0.395,1
0.775,0.619,1
0.767,0.589,1
0.749,0.506,1
0.755,0.6,1
0.506,0.111,1
0.02,0.35,1
0.099,0.235,1
0.642,0.615,1
0.101,0.197,1
0.605,0.73,1
0.965,0.414,1
0.852,0.361,1
0.469,0.302,1
0.465,0.137,1
0.05,0.355,1
0.458,0.191,1
0.797,0.52,1
0.489,0.002,0
0.914,0.323,1
0.856,0.71,1
0.009,0.195,1
0.823,0.564,1
0.021,0.239,1
0.819,0.589,1
0.837,0.24,1
0.436,0.262,1
0.66,0.591,1
0.116,0.255,1
0.478,0.191,1
0.783,0.329,1
0.958,0.227,1
0.63,0.543,1
0.837,0.402,1
0.641,0.64,1
0.751,0.642,1
0.641,0.736,1
0.7,0.668,1
0.489,0.181,1
0.73,0.596,1
0.036,0.332,1
0.484,0.186,1
0.821,0.31,1
0.836,0.433,1
0.397,0.198,1
0.042,0.277,1
0.017,0.316,1
0.802,0.773,1
0.143,0.292,1
0.837,0.353,1
0.077,0.285,1
0.764,0.47,1
0.622,0.513,1
0.746,0.555,1
0.022,0.25,1
0.784,0.68,1
0.459,0.216,1
0.594,0.602,1
0.483,0.221,1
0.841,0.351,1
0.663,0.58,1
0.835,0.354,1
0.816,0.334,1
0.944,0.398,1
0.067,0.302,1
0.485,0.22,1
0.867,0.442,1
0.771,0.641,1
0.941,0.462,1
0.907,0.437,1
0.025,0.287,1
0.422,0.208,1
0.047,0.346,1
0.834,0.577,1
0.795,0.594,1
0.697,0.624,1
0.645,0.59,1
0.547,0.657,1
0.476,0.131,1
0.813,0.376,1
0.722,0.736,1
0.091,0.296,1
0.87,0.468,1
0.78,0.321,1
0.755,0.607,1
0.762,0.706,1
0.735,0.688,1
0.69,0.573,1
0.824,0.342,1
0.465,0.315,1
0.881,0.404,1
0.474,0.214,1
0.02,0.327,1
0.879,0.502,1
0.777,0.454,1
0.423,0.16,1
0.9,0.419,1
0.682,0.721,1
0.556,0.221,1
0.973,0.295,1
0.709,0.68,1
0.73,0.701,1
0.775,0.41,1
0.494,0.236,1
0.587,0.484,1
0.008,0.257,1
0.687,0.646,1
0.415,0.27,1
0.696,0.714,1
0.028,0.292,1
0.008,0.268,1
0.845,0.376,1
0.018,0.248,1
0.056,0.269,1
0.032,0.242,1
0.86,0.388,1
0.059,0.232,1
0.534,0.291,1
0.766,0.471,1
0.496,0.298,1
0.862,0.441,1
0.04,0.357,1
0.759,0.649,1
0.034,0.209,1
0.052,0.381,1
0.932,0.455,1
0.812,0.737,1
0.724,0.617,1
0.755,0.548,1
0.043,0.241,1
0.751,0.668,1
0.451,0.231,1
0.832,0.496,1
0.755,0.712,1
0.477,0.322,1
0.005,0.336,1
0.846,0.755,1
0.056,0.331,1
0.723,0.571,1
0.837,0.309,1
0.495,0.279,1
0.39,0.177,1
0.667,0.223,1
0.478,0.256,1
0.503,0.283,1
0,0.144,1
0.821,0.58,1
0.526,0.284,1
0.024,0.315,1
0.534,0.179,1
0.13,0.25,1
0.926,0.431,1
0.56,0.219,1
0.563,0.277,1
0.746,0.46,1
0.011,0.243,1
0.741,0.563,1
0.88,0.365,1
0.698,0.734,1
0.82,0.579,1
0.606,0.562,1
0.802,0.423,1
0.644,0.616,1
0.871,0.497,1
0.849,0.281,1
0.841,0.387,1
0.62,0.588,1
0.7,0.61,1
0.815,0.661,1
0.742,0.63,1
0.884,0.342,1
0.084,0.339,1
0.682,0.657,1
0.464,0.248,1
0.906,0.474,1
0.632,0.16,1
0.927,0.39,1
0.848,0.4,1
0.001,0.198,1
0.773,0.602,1
0.705,0.591,1
0.805,0.402,1
0.088,0.165,1
0.952,0.414,1
0.755,0.682,1
0.01,0.274,1
0.711,0.604,1
0.809,0.374,1
0.856,0.357,1
0.786,0.627,1
0.608,0.638,1
0.477,0.212,1
0.87,0.417,1
0.898,0.414,1
0.644,0.662,1
0.906,0.542,1
0.66,0.606,1
0.509,0.267,1
0.804,0.604,1
0.815,0.359,1
0.721,0.603,1
0.089,0.198,1
0.719,0.397,1
0.479,0.069,1
0.879,0.353,1
0.67,0.581,1
0.85,0.424,1
0.045,0.246,1
0.856,0.37,1
0.469,0.127,1
0.844,0.344,1
0.515,0.333,1
0.897,0.32,1
0.518,0.274,1
0.626,0.238,1
0.846,0.362,1
0.035,0.28,1
0.449,0.196,1
0.61,0.502,1
0.004,0.258,1
0.87,0.474,1
0.77,0.604,1
0.719,0.64,1
0.764,0.299,1
0.07,0.342,1
0.013,0.336,1
0.026,0.375,1
0.085,0.325,1
0.82,0.657,1
0.015,0.225,1
0.145,0.239,1
0.013,0.21,1
0.009,0.295,1
0.791,0.62,1
0.731,0.679,1
0.511,0.151,1
0.518,0.253,1
0.676,0.632,1
0.855,0.396,1
0.872,0.651,1
0.008,0.314,1
0.717,0.578,1
0.426,0.205,1
0.491,0.185,1
0.832,0.597,1
0.915,0.373,1
0.888,0.393,1
0.91,0.28,1
0.754,0.344,1
0.775,0.594,1
0.905,0.249,1
0.634,0.694,1
0.026,0.255,1
0.914,0.466,1
0.572,0.261,1
0.808,0.601,1
0.764,0.663,1
0.71,0.471,1
0.761,0.694,1
0.09,0.332,1
0.754,0.624,1
0.108,0.328,1
0.897,0.4,1
0.798,0.29,1
0.751,0.635,1
0.725,0.661,1
0.058,0.292,1
0.672,0.543,1
0.84,0.416,1
