0.999,0.267,1
0.024,0.813,1
1.026,0.257,1
0.274,0.432,1
0.375,0.966,1
0.049,0.735,1
1.036,0.433,1
0.916,0.33,1
0.915,0.201,1
0.352,0.914,1
0.009,0.76,1
0.226,0.378,1
0.351,0.796,1
0.107,0.439,1
0.135,0.421,1
0.223,0.439,1
0.322,0.48,1
0.084,0.897,1
0.07,0.814,1
0.886,0.329,1
0.046,0.931,1
0.23,0.502,1
0.321,0.808,1
0.228,0.513,1
0.389,0.972,1
0.965,0.31,1
0.316,0.928,1
1.029,0.331,1
0.322,1.016,1
0.113,0.858,1
0.373,0.898,1
0.168,0.339,1
0.423,0.956,1
0.168,0.486,1
0.121,0.889,1
0.054,0.91,1
0.238,0.818,1
0.032,0.861,1
0.216,0.413,1
0.897,0.314,1
0.178,0.348,1
0.106,0.465,1
1.002,0.401,1
0.053,0.752,1
1.08,0.364,1
0.283,0.466,1
0.861,0.345,1
0.339,1.047,1
0.06,0.873,1
0.981,0.339,1
0.24,0.462,1
1.084,0.296,1
0.049,0.993,1
0.078,0.844,1
0.14,0.856,1
0.903,0.288,1
0.119,0.979,1
1.005,0.254,1
0.989,0.368,1
0.345,0.862,1
0.307,0.853,1
0.305,0.837,1
0.157,0.542,1
0.466,0.889,1
0.093,0.768,1
0.087,0.761,1
0.971,0.428,1
1.09,0.421,1
0.038,0.847,1
0.349,0.89,1
0.439,0.932,1
0.137,0.844,1
0.972,0.45,1
0.012,0.836,1
0.165,0.35,1
0.969,0.276,1
0.96,0.319,1
0.294,0.976,1
0.439,0.965,1
0.156,0.975,1
0.169,0.784,1
0.275,0.942,1
0.998,0.426,1
0.224,0.468,1
0.055,0.757,1
0.995,0.342,1
0.032,0.897,1
1.012,0.382,1
0.052,0.801,1
0.391,0.938,1
1.101,0.337,1
0.926,0.316,1
0.108,0.542,1
0.27,0.522,1
0.922,0.307,1
0.423,0.913,1
0.207,0.428,1
0.197,0.472,1
0.24,0.893,1
0.994,0.384,1
0.969,0.426,1
0.387,0.834,1
0.315,0.831,1
0.237,0.499,1
0.418,0.894,1
0.243,0.398,1
0.166,0.353,1
0.171,0.441,1
0.106,0.936,1
0.265,0.484,1
0.255,0.444,1
0.362,0.768,1
0.382,0.864,1
0.033,0.807,1
0.31,0.791,1
0.93,0.36,1
0.222,0.382,1
0.176,0.774,1
0.011,0.813,1
0.099,0.886,1
0.232,0.378,1
0.323,0.902,1
0.449,0.961,1
0.198,0.933,1
0.294,0.438,1
0.322,0.377,1
0.353,0.899,1
0.104,0.787,1
0.383,0.964,1
1.029,0.334,1
0.997,0.327,1
0.911,0.376,1
0.935,0.305,1
0.207,0.445,1
0.141,0.454,1
0.332,0.431,1
1.064,0.363,1
0.933,0.375,1
0.986,0.39,1
0.003,0.792,1
0.047,0.88,1
0.183,0.475,1
0.035,0.825,1
0.248,0.475,1
0.11,0.451,1
0.979,0.379,1
0.987,0.402,1
0.006,0.864,1
0.272,0.519,1
0.203,0.478,1
1.15,0.406,1
0.259,0.42,1
0.174,0.464,1
0.42,0.928,1
0.312,0.906,1
0.977,0.325,1
0.321,0.484,1
0.24,0.533,1
1.024,0.303,1
0.283,0.904,1
1.036,0.389,1
1.11,0.399,1
0.382,0.41,1
0.452,0.905,1
0.242,0.392,1
0.172,0.456,1
0.055,0.726,1
0.972,0.289,1
0.052,0.725,1
0.13,0.931,1
0.981,0.401,1
0.042,0.805,1
0.345,0.454,1
0.135,0.983,1
0.194,0.869,1
1.079,0.404,1
0.032,0.829,1
0.333,0.854,1
0.347,1.05,1
0.152,0.85,1
0.346,0.847,1
0.957,0.37,1
1.135,0.298,1
0.04,0.905,1
0.281,0.914,1
0.061,0.915,1
0.251,0.504,1
1.014,0.337,1
0.043,0.737,1
0.296,0.51,1
0.366,0.922,1
0.025,0.974,1
0.38,0.821,1
0.018,0.868,1
0.291,0.962,1
0.42,0.917,1
0.058,0.903,1
0.346,0.953,1
0.202,0.386,1
0.215,0.462,1
0.413,0.99,1
0.337,0.928,1
0.167,0.468,1
0.025,0.908,1
0.25,0.415,1
0.381,0.883,1
1.031,0.316,1
0.292,0.975,1
1.05,0.3,1
0.119,0.427,1
0.996,0.338,1
0.171,0.363,1
0.1,0.691,1
0.003,0.847,1
0.249,0.589,1
0.344,0.838,1
0.283,0.882,1
0.257,0.544,1
0.243,0.493,1
0.869,0.34,1
0.34,0.93,1
0.964,0.352,1
0.277,0.48,1
0.939,0.373,1
0.003,0.78,1
1.041,0.312,1
0.36,0.52,1
1.045,0.404,1
1.053,0.321,1
0.331,0.975,1
0.054,0.965,1
0.151,0.463,1
0.358,1.062,1
0.072,0.865,1
0.004,0.845,1
0.146,0.528,1
0.264,0.469,1
0.084,0.855,1
0.046,0.79,1
0.212,0.878,1
0.281,0.417,1
0.109,0.941,1
0.383,0.933,1
0.978,0.363,1
0.151,0.87,1
0.044,0.857,1
0.215,0.937,1
0.29,0.737,1
0.144,0.408,1
1.037,0.412,1
0.467,0.906,1
0.06,0.818,1
0.253,0.926,1
0.131,0.878,1
0.195,0.914,1
0.914,0.38,1
0.954,0.318,1
1.184,0.286,1
0.376,0.967,1
0.327,0.937,1
0.221,0.474,1
0.019,0.912,1
0.374,0.768,1
0.948,0.343,1
1.036,0.388,1
0.287,0.472,1
1.031,0.325,1
0.482,0.811,1
0.295,0.497,1
0.371,0.943,1
1.058,0.246,1
0.004,0.849,1
0.258,0.555,1
0.093,0.863,1
1.022,0.353,1
0.951,0.34,1
0.284,0.973,1
0.052,0.795,1
0.316,0.988,1
0.184,0.768,1
0.014,0.823,1
0.22,0.469,1
0.36,0.919,1
0.07,0.77,1
0.369,0.913,1
1.026,0.297,1
0.975,0.315,1
0.136,0.405,1
1.056,0.471,1
0.005,0.737,1
0.108,0.828,1
0.101,0.788,1
0.382,0.814,1
0.285,0.507,1
0.123,0.92,1
0.395,0.949,1
0.3,0.49,1
0.232,0.484,1
0.967,0.372,1
0.345,0.536,1
0.141,0.775,1
0.957,0.324,1
0.147,0.482,1
0.944,0.327,1
0.374,0.872,1
1.041,0.426,1
0.365,0.932,1
0.128,0.5,1
1.001,0.222,1
1.014,0.323,1
0.949,0.256,1
0.954,0.465,1
0.912,0.311,1
0.033,0.789,1
0.383,0.927,1
0.477,0.978,1
0.067,0.841,1
0.255,0.414,1
0.237,0.47,1
0.062,0.823,1
0.023,0.858,1
0.394,0.935,1
1,0.414,1
0.819,0.292,1
0.979,0.436,1
1.048,0.48,1
0.178,0.516,1
0.991,0.259,1
1.093,0.297,1
0.084,0.818,1
0.384,0.941,1
0.15,0.755,1
0.93,0.249,1
0.038,0.824,1
0.112,0.835,1
0.175,0.9,1
0.995,0.376,1
1.01,0.279,1
0.344,0.913,1
0.232,0.782,1
0.377,0.956,1
0.016,0.562,1
0.209,0.482,1
1.006,0.374,1
0.338,0.955,1
0.058,0.874,1
0.206,0.405,1
0.231,0.567,1
0.917,0.253,1
0.09,0.815,1
0.152,0.937,1
0.194,0.495,1
0.267,1.029,1
0.232,0.439,1
1.039,0.325,1
0.339,0.971,1
1.041,0.308,1
0.897,0.3,1
0.36,0.908,1
0.143,0.42,1
0.198,0.534,1
0.989,0.412,1
0.994,0.418,1
0.365,0.805,1
0.321,0.899,1
0.405,0.917,1
0.251,1.05,1
0.131,0.84,1
0.412,0.967,1
0.092,0.872,1
0.022,0.909,1
0.069,0.803,1
0.246,0.547,1
0.262,0.398,1
0.032,0.891,1
0.227,0.572,1
0.184,0.462,1
0.99,0.368,1
0.969,0.327,1
0.275,0.888,1
0.211,0.492,1
0.333,0.922,1
1.021,0.379,1
1.019,0.373,1
0.267,0.52,1
0.004,0.894,1
0.009,0.744,1
0.393,0.95,1
0.301,0.461,1
1.12,0.304,1
0.083,0.811,1
0.089,0.913,1
0.314,0.471,1
0.215,0.393,1
0.311,0.933,1
0.225,0.573,1
1.049,0.37,1
0.186,0.355,1
0.134,0.829,1
0.292,0.929,1
0.173,0.425,1
1.009,0.303,1
0.419,0.895,1
0.267,0.884,1
0.146,0.969,1
1.045,0.374,1
0.365,0.995,1
0.012,0.741,1
0.128,0.465,1
0.285,0.496,1
0.396,0.904,1
0.936,0.385,1
0.246,0.417,1
0.888,0.407,1
1.018,0.514,1
0.973,0.394,1
0.13,0.95,1
0.168,0.485,1
0.942,0.395,1
0.275,0.846,1
0.062,0.811,1
0.21,0.913,1
0.278,0.52,1
0.546,1,1
1.046,0.325,1
0.003,0.917,1
1.094,0.369,1
0.409,0.935,1
0.31,0.859,1
0.348,0.871,1
1.016,0.346,1
0.991,0.416,1
0.04,0.818,1
0.019,0.783,1
1.058,0.351,1
0.075,0.894,1
0.003,0.804,1
0.326,0.862,1
0.154,0.353,1
0.068,0.945,1
0.22,0.495,1
0.057,0.984,1
0.963,0.331,1
0.97,0.427,1
0.375,0.964,1
0.137,0.884,1
0.05,0.875,1
0.407,0.841,1
0.176,0.895,1
0.846,0.307,1
0.023,0.891,1
1.023,0.445,1
0.138,0.469,1
0.083,0.742,1
0.09,0.831,1
0.064,0.794,1
0.392,0.895,1
0.083,0.927,1
0.303,0.865,1
0.134,0.528,1
0.192,0.449,1
0.241,0.395,1
0.161,0.416,1
1.002,0.35,1
0.382,0.987,1
0.393,0.871,1
0.351,0.887,1
0.316,0.886,1
0.969,0.317,1
0.364,0.421,1
0.29,0.946,1
0.357,0.904,1
0.324,0.951,1
1.004,0.231,1
0.337,0.98,1
0.208,0.859,1
1.025,0.295,1
0.012,0.876,1
0.092,0.797,1
0.256,0.457,1
0.2,0.5,1
0.017,0.814,1
0.293,0.575,1
0.159,0.513,1
0.316,1.031,1
0.023,0.87,1
0.227,0.512,1
0.897,0.362,1
0.012,0.698,1
0.173,0.515,1
0.236,0.469,1
0.228,0.455,1
0.318,0.458,1
0.099,0.852,1
0.396,0.856,1
0.134,0.45,1
0.05,0.815,1
0.159,0.817,1
0.424,0.924,1
0.343,0.847,1
0.249,0.5,1
0.936,0.404,1
1.057,0.3,1
0.209,0.989,1
0.314,0.936,1
0.937,0.318,1
0.108,0.845,1
0.18,0.254,1
0.907,0.36,1
0.95,0.311,1
0.039,0.892,1
0.298,0.894,1
0.198,0.972,1
0.099,0.84,1
0.17,0.474,1
1.028,0.177,1
0.374,0.406,1
1.025,0.339,1
0.989,0.356,1
0.418,0.941,1
0.228,0.533,1
0.214,0.398,1
0.986,0.237,1
0.3,0.415,1
0.297,0.932,1
0.183,0.64,1
0.27,0.479,1
0.085,0.857,1
0.184,0.433,1
0.933,0.392,1
0.885,0.337,1
0.297,0.508,1
0.121,0.934,1
1.078,0.321,1
0.162,0.796,1
0.338,1.083,1
0.165,0.505,1
0.831,0.308,1
0.161,0.353,1
0.257,0.909,1
1.046,0.336,1
0.325,0.845,1
0.13,0.403,1
1.023,0.371,1
0.013,0.877,1
0.051,0.826,1
1.025,0.326,1
0.066,0.82,1
0.217,0.51,1
0.147,0.532,1
0.165,0.414,1
0.991,0.362,1
1.106,0.326,1
0.073,0.754,1
1.004,0.364,1
0.975,0.463,1
0.954,0.352,1
0.106,0.894,1
0.26,0.38,1
0.317,0.852,1
0.203,0.929,1
1.018,0.355,1
0.302,0.916,1
0.144,0.518,1
0.113,0.97,1
1.004,0.302,1
0.467,0.981,1
0.224,0.374,1
0.125,0.885,1
1.014,0.341,1
0.258,0.536,1
0.851,0.273,1
0.307,0.835,1
0.044,0.871,1
0.042,0.894,1
0.092,0.833,1
0.189,0.459,1
0.293,0.905,1
0.1,0.816,1
0.039,0.903,1
0.862,0.301,1
0.401,0.932,1
0.297,0.972,1
0.353,0.884,1
0.295,0.853,1
0.975,0.328,1
0.193,0.49,1
1.001,0.312,1
0.091,0.884,1
0.335,0.846,1
0.376,0.854,1
1.032,0.405,1
0.983,0.217,1
0.213,0.413,1
0.127,0.88,1
0.249,0.466,1
0.173,0.486,1
0.908,0.418,1
0.401,1.002,1
0.967,0.224,1
1.114,0.333,1
0.384,0.865,1
0.295,0.975,1
0.316,0.405,1
0.3,0.926,1
0.317,0.939,1
1.025,0.429,1
0.304,0.955,1
0.31,0.934,1
0.094,0.917,1
0.319,0.931,1
0.253,0.474,1
0.3,0.529,1
1.034,0.375,1
0.408,0.959,1
0.358,0.987,1
0.39,0.936,1
0.109,0.906,1
1.015,0.306,1
0.269,0.52,1
0.364,0.908,1
0.004,0.855,1
0.97,0.363,1
1.054,0.203,1
0.066,0.794,1
0.418,0.922,1
0.059,0.793,1
1.117,0.413,1
1.016,0.208,1
1.004,0.316,1
0.38,0.907,1
0.258,0.923,1
0.147,0.466,1
0.204,0.525,1
1.094,0.36,1
0.968,0.367,1
0.961,0.407,1
0.273,0.82,1
0.445,0.814,1
0.923,0.43,1
0.26,0.916,1
0.32,0.984,1
0.197,0.538,1
1.044,0.358,1
0.329,0.826,1
0.374,0.847,1
0.224,0.425,1
0.283,0.431,1
0.907,0.257,1
0.044,0.864,1
1.044,0.256,1
0.252,0.545,1
0.004,0.885,1
0.11,0.867,1
0.015,0.812,1
0.361,0.88,1
0.084,0.835,1
0.921,0.323,1
1.022,0.316,1
0.057,0.833,1
0.005,0.823,1
0.286,0.967,1
