0.999,0.267
0.024,0.813
1.026,0.257
0.274,0.432
0.375,0.966
0.049,0.735
1.036,0.433
0.916,0.330
0.915,0.201
0.352,0.914
0.009,0.760
0.226,0.378
0.351,0.796
0.107,0.439
0.135,0.421
0.223,0.439
0.322,0.480
0.084,0.897
0.070,0.814
0.886,0.329
0.046,0.931
0.230,0.502
0.321,0.808
0.228,0.513
0.389,0.972
0.965,0.310
0.316,0.928
1.029,0.331
0.322,1.016
0.113,0.858
0.373,0.898
0.168,0.339
0.423,0.956
0.168,0.486
0.121,0.889
0.054,0.910
0.238,0.818
0.032,0.861
0.216,0.413
0.897,0.314
0.178,0.348
0.106,0.465
1.002,0.401
0.053,0.752
1.080,0.364
0.283,0.466
0.861,0.345
0.339,1.047
0.060,0.873
0.981,0.339
0.240,0.462
1.084,0.296
0.049,0.993
0.078,0.844
0.140,0.856
0.903,0.288
0.119,0.979
1.005,0.254
0.989,0.368
0.345,0.862
0.307,0.853
0.305,0.837
0.157,0.542
0.466,0.889
0.093,0.768
0.087,0.761
0.971,0.428
1.090,0.421
0.038,0.847
0.349,0.890
0.439,0.932
0.137,0.844
0.972,0.450
0.012,0.836
0.165,0.350
0.969,0.276
0.960,0.319
0.294,0.976
0.439,0.965
0.156,0.975
0.169,0.784
0.275,0.942
0.998,0.426
0.224,0.468
0.055,0.757
0.995,0.342
0.032,0.897
1.012,0.382
0.052,0.801
0.391,0.938
1.101,0.337
0.926,0.316
0.108,0.542
0.270,0.522
0.922,0.307
0.423,0.913
0.207,0.428
0.197,0.472
0.240,0.893
0.994,0.384
0.969,0.426
0.387,0.834
0.315,0.831
0.237,0.499
0.418,0.894
0.243,0.398
0.166,0.353
0.171,0.441
0.106,0.936
0.265,0.484
0.255,0.444
0.362,0.768
0.382,0.864
0.033,0.807
0.310,0.791
0.930,0.360
0.222,0.382
0.176,0.774
0.011,0.813
0.099,0.886
0.232,0.378
0.323,0.902
0.449,0.961
0.198,0.933
0.294,0.438
0.322,0.377
0.353,0.899
0.104,0.787
0.383,0.964
1.029,0.334
0.997,0.327
0.911,0.376
0.935,0.305
0.207,0.445
0.141,0.454
0.332,0.431
1.064,0.363
0.933,0.375
0.986,0.390
0.003,0.792
0.047,0.880
0.183,0.475
0.035,0.825
0.248,0.475
0.110,0.451
0.979,0.379
0.987,0.402
0.006,0.864
0.272,0.519
0.203,0.478
1.150,0.406
0.259,0.420
0.174,0.464
0.420,0.928
0.312,0.906
0.977,0.325
0.321,0.484
0.240,0.533
1.024,0.303
0.283,0.904
1.036,0.389
1.110,0.399
0.382,0.410
0.452,0.905
0.242,0.392
0.172,0.456
0.055,0.726
0.972,0.289
0.052,0.725
0.130,0.931
0.981,0.401
0.042,0.805
0.345,0.454
0.135,0.983
0.194,0.869
1.079,0.404
0.032,0.829
0.333,0.854
0.347,1.050
0.152,0.850
0.346,0.847
0.957,0.370
1.135,0.298
0.040,0.905
0.281,0.914
0.061,0.915
0.251,0.504
1.014,0.337
0.043,0.737
0.296,0.510
0.366,0.922
0.025,0.974
0.380,0.821
0.018,0.868
0.291,0.962
0.420,0.917
0.058,0.903
0.346,0.953
0.202,0.386
0.215,0.462
0.413,0.990
0.337,0.928
0.167,0.468
0.025,0.908
0.250,0.415
0.381,0.883
1.031,0.316
0.292,0.975
1.050,0.300
0.119,0.427
0.996,0.338
0.171,0.363
0.100,0.691
0.003,0.847
0.249,0.589
0.344,0.838
0.283,0.882
0.257,0.544
0.243,0.493
0.869,0.340
0.340,0.930
0.964,0.352
0.277,0.480
0.939,0.373
0.003,0.780
1.041,0.312
0.360,0.520
1.045,0.404
1.053,0.321
0.331,0.975
0.054,0.965
0.151,0.463
0.358,1.062
0.072,0.865
0.004,0.845
0.146,0.528
0.264,0.469
0.084,0.855
0.046,0.790
0.212,0.878
0.281,0.417
0.109,0.941
0.383,0.933
0.978,0.363
0.151,0.870
0.044,0.857
0.215,0.937
0.290,0.737
0.144,0.408
1.037,0.412
0.467,0.906
0.060,0.818
0.253,0.926
0.131,0.878
0.195,0.914
0.914,0.380
0.954,0.318
1.184,0.286
0.376,0.967
0.327,0.937
0.221,0.474
0.019,0.912
0.374,0.768
0.948,0.343
1.036,0.388
0.287,0.472
1.031,0.325
0.482,0.811
0.295,0.497
0.371,0.943
1.058,0.246
0.004,0.849
0.258,0.555
0.093,0.863
1.022,0.353
0.951,0.340
0.284,0.973
0.052,0.795
0.316,0.988
0.184,0.768
0.014,0.823
0.220,0.469
0.360,0.919
0.070,0.770
0.369,0.913
1.026,0.297
0.975,0.315
0.136,0.405
1.056,0.471
0.005,0.737
0.108,0.828
0.101,0.788
0.382,0.814
0.285,0.507
0.123,0.920
0.395,0.949
0.300,0.490
0.232,0.484
0.967,0.372
0.345,0.536
0.141,0.775
0.957,0.324
0.147,0.482
0.944,0.327
0.374,0.872
1.041,0.426
0.365,0.932
0.128,0.500
1.001,0.222
1.014,0.323
0.949,0.256
0.954,0.465
0.912,0.311
0.033,0.789
0.383,0.927
0.477,0.978
0.067,0.841
0.255,0.414
0.237,0.470
0.062,0.823
0.023,0.858
0.394,0.935
1.000,0.414
0.819,0.292
0.979,0.436
1.048,0.480
0.178,0.516
0.991,0.259
1.093,0.297
0.084,0.818
0.384,0.941
0.150,0.755
0.930,0.249
0.038,0.824
0.112,0.835
0.175,0.900
0.995,0.376
1.010,0.279
0.344,0.913
0.232,0.782
0.377,0.956
0.016,0.562
0.209,0.482
1.006,0.374
0.338,0.955
0.058,0.874
0.206,0.405
0.231,0.567
0.917,0.253
0.090,0.815
0.152,0.937
0.194,0.495
0.267,1.029
0.232,0.439
1.039,0.325
0.339,0.971
1.041,0.308
0.897,0.300
0.360,0.908
0.143,0.420
0.198,0.534
0.989,0.412
0.994,0.418
0.365,0.805
0.321,0.899
0.405,0.917
0.251,1.050
0.131,0.840
0.412,0.967
0.092,0.872
0.022,0.909
0.069,0.803
0.246,0.547
0.262,0.398
0.032,0.891
0.227,0.572
0.184,0.462
0.990,0.368
0.969,0.327
0.275,0.888
0.211,0.492
0.333,0.922
1.021,0.379
1.019,0.373
0.267,0.520
0.004,0.894
0.009,0.744
0.393,0.950
0.301,0.461
1.120,0.304
0.083,0.811
0.089,0.913
0.314,0.471
0.215,0.393
0.311,0.933
0.225,0.573
1.049,0.370
0.186,0.355
0.134,0.829
0.292,0.929
0.173,0.425
1.009,0.303
0.419,0.895
0.267,0.884
0.146,0.969
1.045,0.374
0.365,0.995
0.012,0.741
0.128,0.465
0.285,0.496
0.396,0.904
0.936,0.385
0.246,0.417
0.888,0.407
1.018,0.514
0.973,0.394
0.130,0.950
0.168,0.485
0.942,0.395
0.275,0.846
0.062,0.811
0.210,0.913
0.278,0.520
0.546,1.000
1.046,0.325
0.003,0.917
1.094,0.369
0.409,0.935
0.310,0.859
0.348,0.871
1.016,0.346
0.991,0.416
0.040,0.818
0.019,0.783
1.058,0.351
0.075,0.894
0.003,0.804
0.326,0.862
0.154,0.353
0.068,0.945
0.220,0.495
0.057,0.984
0.963,0.331
0.970,0.427
0.375,0.964
0.137,0.884
0.050,0.875
0.407,0.841
0.176,0.895
0.846,0.307
0.023,0.891
1.023,0.445
0.138,0.469
0.083,0.742
0.090,0.831
0.064,0.794
0.392,0.895
0.083,0.927
0.303,0.865
0.134,0.528
0.192,0.449
0.241,0.395
0.161,0.416
1.002,0.350
0.382,0.987
0.393,0.871
0.351,0.887
0.316,0.886
0.969,0.317
0.364,0.421
0.290,0.946
0.357,0.904
0.324,0.951
1.004,0.231
0.337,0.980
0.208,0.859
1.025,0.295
0.012,0.876
0.092,0.797
0.256,0.457
0.200,0.500
0.017,0.814
0.293,0.575
0.159,0.513
0.316,1.031
0.023,0.870
0.227,0.512
0.897,0.362
0.012,0.698
0.173,0.515
0.236,0.469
0.228,0.455
0.318,0.458
0.099,0.852
0.396,0.856
0.134,0.450
0.050,0.815
0.159,0.817
0.424,0.924
0.343,0.847
0.249,0.500
0.936,0.404
1.057,0.300
0.209,0.989
0.314,0.936
0.937,0.318
0.108,0.845
0.180,0.254
0.907,0.360
0.950,0.311
0.039,0.892
0.298,0.894
0.198,0.972
0.099,0.840
0.170,0.474
1.028,0.177
0.374,0.406
1.025,0.339
0.989,0.356
0.418,0.941
0.228,0.533
0.214,0.398
0.986,0.237
0.300,0.415
0.297,0.932
0.183,0.640
0.270,0.479
0.085,0.857
0.184,0.433
0.933,0.392
0.885,0.337
0.297,0.508
0.121,0.934
1.078,0.321
0.162,0.796
0.338,1.083
0.165,0.505
0.831,0.308
0.161,0.353
0.257,0.909
1.046,0.336
0.325,0.845
0.130,0.403
1.023,0.371
0.013,0.877
0.051,0.826
1.025,0.326
0.066,0.820
0.217,0.510
0.147,0.532
0.165,0.414
0.991,0.362
1.106,0.326
0.073,0.754
1.004,0.364
0.975,0.463
0.954,0.352
0.106,0.894
0.260,0.380
0.317,0.852
0.203,0.929
1.018,0.355
0.302,0.916
0.144,0.518
0.113,0.970
1.004,0.302
0.467,0.981
0.224,0.374
0.125,0.885
1.014,0.341
0.258,0.536
0.851,0.273
0.307,0.835
0.044,0.871
0.042,0.894
0.092,0.833
0.189,0.459
0.293,0.905
0.100,0.816
0.039,0.903
0.862,0.301
0.401,0.932
0.297,0.972
0.353,0.884
0.295,0.853
0.975,0.328
0.193,0.490
1.001,0.312
0.091,0.884
0.335,0.846
0.376,0.854
1.032,0.405
0.983,0.217
0.213,0.413
0.127,0.880
0.249,0.466
0.173,0.486
0.908,0.418
0.401,1.002
0.967,0.224
1.114,0.333
0.384,0.865
0.295,0.975
0.316,0.405
0.300,0.926
0.317,0.939
1.025,0.429
0.304,0.955
0.310,0.934
0.094,0.917
0.319,0.931
0.253,0.474
0.300,0.529
1.034,0.375
0.408,0.959
0.358,0.987
0.390,0.936
0.109,0.906
1.015,0.306
0.269,0.520
0.364,0.908
0.004,0.855
0.970,0.363
1.054,0.203
0.066,0.794
0.418,0.922
0.059,0.793
1.117,0.413
1.016,0.208
1.004,0.316
0.380,0.907
0.258,0.923
0.147,0.466
0.204,0.525
1.094,0.360
0.968,0.367
0.961,0.407
0.273,0.820
0.445,0.814
0.923,0.430
0.260,0.916
0.320,0.984
0.197,0.538
1.044,0.358
0.329,0.826
0.374,0.847
0.224,0.425
0.283,0.431
0.907,0.257
0.044,0.864
1.044,0.256
0.252,0.545
0.004,0.885
0.110,0.867
0.015,0.812
0.361,0.880
0.084,0.835
0.921,0.323
1.022,0.316
0.057,0.833
0.005,0.823
0.286,0.967
0.382,0.952
0.451,0.901
1.076,0.362
0.910,0.311
0.932,0.352
0.336,0.949
0.075,0.977
0.964,0.294
0.218,0.881
0.293,0.877
0.102,0.732
0.058,0.735
0.299,1.023
0.101,0.487
0.069,0.860
0.027,0.776
0.983,0.338
1.063,0.300
0.187,0.439
0.326,0.871
0.047,0.779
0.365,0.912
0.390,0.951
0.253,1.017
0.419,1.009
0.322,0.530
0.302,0.899
0.005,0.932
0.163,0.604
0.982,0.330
0.309,0.838
0.033,0.836
0.338,0.413
0.123,0.918
0.264,0.857
0.214,0.415
0.145,0.511
0.089,0.795
1.008,0.387
0.002,0.886
0.283,0.438
0.309,0.902
0.115,0.846
0.037,0.959
0.125,0.902
0.140,0.559
0.990,0.344
0.219,0.495
1.022,0.378
0.322,0.868
0.094,0.899
0.308,0.890
1.046,0.291
0.213,0.582
0.345,0.993
0.866,0.386
0.377,0.933
0.073,0.837
0.392,0.854
0.298,0.789
0.304,0.944
0.271,0.929
0.034,0.870
0.239,0.843
0.147,0.852
1.000,0.333
0.972,0.294
0.476,0.971
0.988,0.363
0.309,0.551
0.480,0.871
0.398,0.996
0.044,0.843
1.024,0.432
0.376,0.467
0.067,0.966
0.896,0.356
0.352,0.958
0.952,0.402
0.326,0.924
0.055,0.717
0.233,0.472
1.110,0.349
0.939,0.318
0.234,0.848
0.100,0.827
0.942,0.427
0.308,0.874
0.303,0.961
0.209,0.756
0.087,0.805
0.319,0.864
0.030,0.790
0.134,0.989
1.041,0.331
0.377,0.559
0.046,0.692
0.374,0.711
0.370,0.939
0.981,0.218
0.386,0.823
0.019,0.719
1.170,0.506
0.036,0.735
0.312,0.453
0.407,0.932
0.118,0.876
0.213,0.435
0.086,0.894
0.263,0.887
0.212,0.987
0.330,0.499
0.990,0.311
0.418,0.882
0.284,0.481
0.104,0.836
0.163,0.453
0.020,0.809
0.189,0.444
1.041,0.412
0.004,0.814
0.034,0.839
0.171,0.452
1.064,0.231
0.130,0.799
0.993,0.322
0.145,0.818
0.995,0.339
0.308,0.893
0.431,0.968
1.120,0.429
0.328,0.859
0.142,0.402
0.161,0.472
0.358,0.782
1.094,0.322
1.001,0.249
0.055,0.852
0.898,0.374
0.379,0.833
0.379,0.472
0.374,0.847
0.320,0.908
0.407,0.918
0.003,0.832
1.122,0.286
0.360,0.928
0.262,0.930
0.273,0.429
1.018,0.383
0.385,0.933
1.044,0.295
0.255,0.495
0.392,0.458
0.112,0.820
0.204,0.508
0.177,0.815
0.909,0.430
0.000,0.819
0.219,0.467
0.096,0.805
0.330,0.824
0.182,0.529
1.020,0.404
0.924,0.207
0.382,1.016
1.022,0.356
0.046,0.833
0.317,0.929
0.062,0.805
1.036,0.392
0.213,0.390
0.059,0.822
0.872,0.414
0.121,0.932
0.024,0.808
0.002,0.873
0.024,0.877
1.056,0.286
0.352,0.958
0.364,0.868
1.023,0.381
0.405,0.928
1.050,0.404
0.077,0.976
0.285,1.042
0.270,0.504
0.347,1.034
1.031,0.257
0.286,0.765
0.310,0.861
0.937,0.348
0.076,0.761
0.293,0.839
0.102,0.536
0.043,0.869
0.029,0.830
1.014,0.368
0.189,0.424
0.277,0.855
0.043,0.857
0.141,0.392
0.017,0.858
0.291,0.449
0.206,0.368
0.228,0.539
0.882,0.439
0.082,0.902
0.358,0.746
0.966,0.352
0.361,0.853
0.167,0.459
0.322,0.908
1.012,0.301
0.213,0.355
1.036,0.332
0.080,0.859
0.163,0.402
0.054,0.873
0.075,0.844
0.042,0.918
0.139,0.562
1.058,0.345
0.161,0.988
0.266,0.912
0.097,0.881
1.086,0.344
0.022,0.850
0.288,0.946
1.054,0.243
0.040,0.929
0.039,0.926
0.366,0.813
1.057,0.436
0.131,0.468
0.971,0.367
0.962,0.388
1.045,0.356
0.945,0.213
0.010,0.867
0.272,0.893
0.402,1.029
0.064,0.865
0.279,0.631
0.363,0.847
0.087,0.540
0.055,0.913
0.091,0.914
0.273,0.433
0.218,0.409
0.145,0.864
1.038,0.325
0.070,0.810
0.113,0.978
0.988,0.378
0.386,0.915
0.043,0.851
0.315,0.903
0.338,0.866
0.371,0.905
0.120,0.798
0.242,0.965
0.226,0.445
0.028,0.923
0.964,0.345
0.940,0.326
0.387,0.919
0.242,0.523
0.292,0.920
0.327,0.892
0.476,0.963
0.283,0.350
0.020,0.826
0.147,0.445
0.307,0.474
0.256,0.580
0.967,0.333
0.947,0.366
0.950,0.298
0.001,0.868
0.945,0.335
0.277,0.868
0.969,0.416
0.120,0.822
0.094,0.970
0.088,0.865
0.392,0.889
0.330,0.870
0.277,0.904
0.933,0.284
0.974,0.403
0.240,0.484
0.216,0.796
0.996,0.288
0.328,0.872
1.003,0.363
0.124,0.788
0.245,0.449
0.213,0.785
0.967,0.266
0.371,0.883
0.169,0.606
0.262,0.468
0.273,0.512
0.158,0.376
0.977,0.328
0.445,0.840
0.004,0.858
0.333,0.909
0.152,0.539
0.168,0.855
0.220,0.411
0.014,0.835
1.045,0.346
1.022,0.396
0.369,0.473
0.356,1.007
0.266,0.558
1.068,0.275
0.228,0.467
0.065,0.875
1.047,0.279
0.062,0.894
1.030,0.347
0.217,0.515
0.318,0.841
0.049,0.903
0.056,0.825
0.981,0.291
1.024,0.350
1.059,0.455
0.412,0.886
0.885,0.383
0.967,0.293
0.270,0.394
0.241,0.470
0.363,0.880
0.232,0.494
1.030,0.327
1.020,0.276
0.166,0.476
0.025,0.763
0.293,0.878
0.352,0.839
0.021,0.791
0.276,0.850
1.015,0.233
1.005,0.307
0.270,0.862
0.919,0.364
0.085,0.826
1.058,0.404
1.028,0.301
0.966,0.322
0.305,0.568
0.331,0.854
0.207,0.448
0.099,0.809
0.125,0.796
0.054,0.960
1.005,0.447
0.249,0.481
0.151,0.422
0.106,0.905
0.221,0.555
0.014,0.896
1.079,0.304
0.132,0.796
0.237,0.417
0.251,0.530
0.976,0.235
0.301,0.441
0.379,0.946
1.037,0.345
0.168,1.036
0.223,0.485
0.390,0.942
0.273,0.486
0.391,0.987
0.917,0.328
0.080,0.900
0.312,0.941
0.033,0.769
0.300,0.406
1.008,0.231
0.992,0.412
0.978,0.303
0.041,0.896
1.015,0.302
0.299,0.921
0.977,0.289
0.335,0.930
0.224,0.540
0.074,0.854
0.381,0.911
0.077,0.863
0.395,0.956
0.068,0.816
0.289,0.909
1.021,0.293
0.111,0.912
0.038,0.897
0.034,0.864
0.443,0.880
0.256,0.491
1.029,0.472
0.986,0.454
0.442,0.965
0.056,0.823
0.946,0.384
0.019,0.873
0.113,0.962
0.126,0.938
0.168,0.481
1.016,0.278
0.264,0.852
0.827,0.368
1.086,0.318
0.401,0.908
0.274,0.882
0.005,0.802
0.052,0.914
1.016,0.341
0.178,0.577
0.147,0.446
0.149,0.491
0.251,0.471
0.234,0.492
0.258,0.903
0.267,0.497
0.030,0.933
0.957,0.322
0.179,0.872
1.027,0.283
0.397,0.885
0.947,0.415
0.274,1.023
0.006,0.833
0.207,0.451
0.029,0.847
0.101,0.822
0.974,0.399
0.344,0.874
0.261,0.517
0.209,0.465
0.451,0.798
0.943,0.335
0.963,0.289
0.261,0.448
0.023,0.784
0.331,0.426
0.309,0.575
0.079,1.001
0.204,0.461
1.071,0.335
0.245,0.439
0.986,0.331
0.185,0.403
0.040,0.785
0.041,0.850
0.923,0.342
0.950,0.365
1.005,0.241
0.008,0.718
0.384,0.875
0.999,0.398
0.978,0.298
0.057,0.781
0.041,0.796
0.085,0.856
0.433,0.922
0.116,0.857
0.987,0.309
0.104,0.780
0.890,0.337
0.184,0.547
0.205,0.540
0.088,0.929
0.065,0.744
0.193,0.442
0.197,0.547
0.189,0.463
0.047,0.875
1.074,0.405
0.320,0.963
0.324,0.857
0.433,0.780
0.360,0.882
1.063,0.297
0.060,0.793
0.014,0.889
0.250,0.901
1.043,0.332
0.955,0.340
0.322,0.962
0.311,0.908
0.343,0.926
0.076,0.853
0.877,0.283
0.200,0.542
0.252,0.409
0.257,0.379
0.345,0.931
1.137,0.329
0.280,0.469
0.137,0.992
0.053,0.546
0.343,0.810
0.069,0.967
0.029,0.930
1.039,0.341
0.950,0.287
1.000,0.371
0.002,0.810
1.066,0.312
0.018,0.842
0.105,0.871
0.040,0.822
0.915,0.277
0.047,0.878
0.276,0.465
0.016,0.732
0.368,0.958
0.103,0.452
0.036,0.775
0.065,0.888
0.398,0.746
0.186,0.409
1.016,0.387
0.313,0.951
0.192,0.559
0.015,0.907
0.349,0.889
0.965,0.405
0.361,0.921
0.230,0.498
0.910,0.377
0.409,1.003
0.143,0.886
0.035,0.905
0.916,0.272
1.077,0.291
0.201,0.496
0.269,0.621
0.079,0.898
0.270,0.988
0.212,0.519
0.203,0.567
1.084,0.268
0.234,0.930
0.978,0.346
0.246,0.504
0.153,0.519
0.112,0.805
0.957,0.287
0.165,0.589
0.986,0.290
0.921,0.391
0.001,0.766
0.340,0.876
0.274,0.862
0.005,0.702
0.078,0.338
1.069,0.348
0.238,0.571
0.147,0.920
0.207,0.901
0.046,0.885
0.210,0.381
0.138,0.788
0.213,0.438
0.279,0.816
0.335,1.062
0.093,0.474
0.312,0.487
0.182,0.372
0.275,0.974
0.102,0.860
0.021,0.896
0.272,0.992
0.247,0.521
1.002,0.228
1.103,0.290
0.078,0.837
0.936,0.377
0.245,0.825
0.187,0.474
0.383,0.959
0.321,0.923
0.958,0.296
0.017,0.834
0.183,0.515
0.135,0.487
0.315,0.929
0.200,0.457
0.324,0.960
0.234,0.967
1.154,0.383
0.254,0.840
0.224,0.442
0.359,0.953
0.197,0.912
1.060,0.471
0.055,0.921
0.191,0.554
0.401,0.812
1.017,0.430
0.939,0.460
0.277,0.944
0.206,0.928
0.270,0.788
1.017,0.341
0.066,0.802
1.082,0.303
0.082,0.795
0.123,0.798
1.038,0.399
0.990,0.218
0.249,0.434
0.251,0.870
0.186,0.442
0.297,0.478
1.042,0.376
0.028,0.782
0.224,0.433
0.427,0.933
1.007,0.453
0.221,0.427
0.873,0.381
0.275,0.945
0.351,0.846
0.258,0.403
0.029,0.924
0.129,0.858
0.904,0.441
0.239,0.977
