0.960,0.570
0.395,0.649
0.473,0.564
0.979,0.558
0.905,0.286
0.955,0.243
0.314,0.227
0.865,0.283
0.896,0.618
0.753,0.215
0.371,0.276
0.504,0.571
0.592,0.964
0.803,0.286
0.792,0.291
0.705,1.130
0.349,0.625
0.767,0.192
0.250,0.009
0.330,0.266
0.367,0.067
0.228,0.036
0.302,0.630
0.251,0.010
0.787,0.232
0.406,0.589
0.923,0.614
0.862,0.479
0.869,0.233
0.579,0.993
0.337,0.632
0.789,0.958
0.267,0.613
0.254,0.535
0.932,0.722
0.291,0.007
0.391,0.595
0.315,0.570
0.613,0.904
0.680,1.095
0.932,0.546
0.257,0.031
0.354,0.608
0.406,0.584
0.265,0.078
0.882,0.621
0.403,0.558
0.284,0.118
0.262,0.033
0.443,0.317
0.941,0.574
0.407,0.141
0.357,0.592
0.901,0.609
0.247,0.035
0.991,0.575
0.303,0.190
0.199,0.046
0.434,0.232
0.686,0.977
0.213,0.037
1.019,0.556
0.601,1.004
0.391,0.288
0.790,0.280
0.391,0.133
0.352,0.264
0.815,0.259
0.328,0.247
0.869,0.238
0.635,0.897
0.337,0.584
0.472,0.119
0.397,0.267
0.236,0.603
0.709,0.264
0.946,0.548
1.026,0.525
0.246,0.080
0.214,0.004
0.715,0.991
0.387,0.579
0.971,0.511
0.666,1.070
0.824,0.269
0.895,0.624
0.640,0.910
0.695,1.012
0.278,0.002
0.278,0.042
0.447,0.189
0.504,0.289
0.230,0.108
0.849,0.195
0.376,0.607
0.343,0.603
0.979,0.717
0.359,0.596
0.384,0.468
0.203,0.052
0.710,1.189
0.126,0.052
0.368,0.588
0.374,0.304
0.879,0.618
0.160,0.055
0.782,0.296
0.977,0.641
0.247,0.032
0.289,0.280
0.501,0.544
0.296,0.066
0.407,0.482
0.302,0.059
0.743,0.280
0.474,0.198
0.261,0.062
0.362,0.474
0.362,0.531
0.872,0.201
0.942,0.520
0.900,0.535
0.395,0.319
0.780,1.040
0.490,0.344
0.899,0.222
0.308,0.505
0.400,0.267
0.838,0.254
0.409,0.608
0.237,0.019
0.732,0.301
0.686,1.010
0.925,0.622
0.331,0.193
0.591,0.937
0.249,0.018
0.303,0.162
0.784,0.218
0.778,0.308
0.134,0.066
0.943,0.212
0.315,0.608
0.295,0.078
0.234,0.027
0.833,0.597
0.958,0.186
0.951,0.654
0.351,0.179
1.051,0.638
0.607,0.981
0.372,0.679
0.976,0.593
0.744,0.956
0.616,0.901
0.599,1.025
0.208,0.025
0.638,0.930
0.750,0.223
0.702,0.890
0.415,0.549
0.328,0.677
0.778,0.319
0.277,0.347
0.347,0.474
0.367,0.274
0.939,0.610
0.920,0.493
0.725,0.976
0.392,0.604
0.246,0.027
0.733,0.307
0.411,0.172
0.795,0.264
0.451,0.157
0.264,0.152
0.795,0.171
0.984,0.508
0.672,0.973
0.601,0.841
0.930,0.437
0.951,0.536
0.618,1.048
0.966,0.531
0.324,0.088
0.228,0.076
0.834,0.160
0.963,0.474
0.153,0.064
