0.550,0.167
0.756,0.096
0.158,0.275
0.891,0.669
0.051,0.299
0.876,0.719
0.102,0.257
0.142,0.258
0.119,0.056
0.090,0.174
0.043,0.146
0.180,0.192
0.127,0.268
0.742,0.632
0.551,0.098
0.464,0.472
0.617,0.124
0.814,0.710
0.547,0.569
0.879,0.670
0.441,0.588
0.751,0.758
0.759,0.722
0.795,0.639
0.548,0.488
0.189,0.224
0.905,0.747
0.861,0.673
0.175,0.110
0.772,0.661
0.102,0.152
0.791,0.683
0.868,0.782
0.127,0.177
0.868,0.746
0.864,0.729
0.493,0.049
0.432,0.427
0.020,0.070
0.781,0.639
0.565,0.543
0.640,0.077
0.106,0.209
0.126,0.110
0.699,0.756
0.173,0.165
0.865,0.715
0.098,0.213
0.847,0.635
0.538,0.537
0.261,0.220
0.885,0.812
0.517,0.599
0.131,0.149
0.567,0.108
0.077,0.219
0.674,0.126
0.681,0.058
0.646,0.174
0.628,0.112
0.640,0.113
0.494,0.430
0.624,0.229
0.440,0.513
0.640,0.162
0.125,0.182
0.415,0.578
0.561,0.460
0.700,0.032
0.633,0.044
0.543,0.424
0.492,0.608
0.647,0.544
0.038,0.142
0.451,0.416
0.080,0.157
0.831,0.628
0.159,0.159
0.544,0.120
0.088,0.193
0.888,0.675
0.850,0.673
0.063,0.151
0.649,0.269
0.678,0.128
0.492,0.599
0.559,0.242
0.716,0.702
0.828,0.782
0.135,0.213
0.587,0.405
0.738,0.091
0.306,0.430
0.582,0.012
0.748,0.703
0.683,0.019
0.785,0.623
0.616,0.135
0.133,0.186
0.336,0.554
0.813,0.735
0.630,0.173
0.118,0.144
0.879,0.634
0.822,0.651
0.671,0.122
0.437,0.530
0.884,0.714
0.667,0.656
0.669,0.069
0.146,0.253
0.811,0.717
0.030,0.195
0.923,0.731
0.546,0.523
0.674,0.207
0.423,0.479
0.536,0.501
0.061,0.265
0.204,0.136
0.788,0.726
0.437,0.516
0.448,0.496
0.877,0.738
0.141,0.182
0.865,0.707
0.801,0.690
0.626,0.181
0.892,0.650
0.848,0.713
0.204,0.153
0.845,0.643
0.810,0.660
0.623,0.049
0.094,0.228
0.496,0.478
0.826,0.701
0.508,0.464
0.666,0.135
0.714,0.609
0.354,0.417
0.792,0.680
0.506,0.499
0.414,0.562
0.630,0.123
0.183,0.231
0.072,0.145
0.532,0.556
0.677,0.226
0.496,0.558
0.446,0.547
0.104,0.069
0.490,0.530
0.837,0.755
0.690,0.121
0.766,0.629
0.574,0.380
0.551,0.464
0.502,0.512
0.168,0.206
0.889,0.673
0.550,0.508
0.191,0.278
0.753,0.703
0.723,0.638
0.099,0.119
0.553,0.498
0.612,0.529
0.406,0.589
0.561,0.543
0.554,0.177
0.702,0.688
0.870,0.680
0.506,0.512
0.716,0.676
0.475,0.527
0.179,0.368
0.215,0.253
0.087,0.156
0.861,0.584
0.097,0.107
0.769,0.646
0.840,0.731
0.764,0.697
0.922,0.650
0.827,0.646
0.824,0.718
0.455,0.615
0.772,0.787
0.517,0.440
0.618,0.690
0.675,0.217
0.913,0.703
0.879,0.688
0.033,0.186
0.706,0.141
0.805,0.629
0.128,0.199
0.792,0.175
0.176,0.063
0.079,0.121
0.143,0.153
0.523,0.541
0.758,0.751
0.134,0.175
0.435,0.534
0.212,0.181
0.799,0.613
0.437,0.456
0.581,0.185
0.285,0.426
0.793,0.612
0.144,0.187
0.675,0.110
0.689,0.149
0.452,0.546
0.068,0.153
0.432,0.559
0.078,0.128
0.224,0.156
0.842,0.610
0.741,0.268
0.390,0.537
0.581,0.509
0.764,0.699
0.803,0.717
0.815,0.694
0.100,0.192
0.735,0.646
0.233,0.111
0.766,0.730
0.770,0.638
0.683,0.103
0.617,0.027
0.699,0.128
0.474,0.604
0.577,0.148
0.716,0.682
0.070,0.271
0.140,0.232
0.479,0.653
0.567,0.161
0.660,0.161
0.446,0.474
0.528,0.510
0.649,0.114
0.615,0.112
0.635,0.122
0.429,0.558
0.777,0.621
0.894,0.756
0.145,0.182
0.812,0.746
0.615,0.063
0.673,0.117
0.855,0.603
0.590,0.458
0.655,0.165
0.636,0.100
0.707,0.095
0.030,0.235
0.065,0.219
0.864,0.654
0.144,0.210
0.403,0.577
0.820,0.738
0.650,0.141
0.480,0.484
0.831,0.612
0.635,0.117
0.749,0.757
0.880,0.730
0.790,0.826
0.527,0.532
0.084,0.064
0.457,0.468
0.748,0.683
0.629,0.182
0.079,0.117
0.529,0.465
0.797,0.615
