0.798,0.263
0.213,0.268
0.749,0.799
0.754,0.514
0.762,0.833
0.669,0.522
0.662,0.328
0.063,0.210
0.705,0.910
0.742,0.851
0.000,0.276
0.733,0.808
0.694,0.876
0.211,0.194
0.358,0.178
0.733,0.231
0.666,0.534
0.773,0.896
0.271,0.271
0.399,0.212
0.760,0.522
0.278,0.282
0.656,0.593
0.084,0.326
0.691,0.231
0.708,0.317
0.669,0.514
0.227,0.227
0.642,0.867
0.679,0.593
0.351,0.202
0.659,0.982
0.667,0.182
0.650,0.250
0.026,0.269
0.736,0.219
0.651,0.919
0.765,0.215
0.119,0.346
0.625,0.270
0.730,0.454
0.693,0.430
0.728,0.536
0.625,0.885
0.603,0.363
0.714,0.330
0.669,0.970
0.819,0.557
0.671,0.260
0.131,0.119
0.112,0.321
0.767,0.232
0.734,0.974
0.039,0.319
0.334,0.181
0.808,0.234
0.739,0.259
0.694,0.887
0.361,0.256
0.705,0.475
0.783,0.621
0.172,0.351
0.775,0.971
0.743,0.877
0.642,0.336
0.261,0.194
0.342,0.166
0.730,0.953
0.713,0.370
0.123,0.261
0.566,0.244
0.091,0.240
0.108,0.277
0.713,0.356
0.348,0.202
0.657,0.271
0.281,0.210
0.144,0.353
0.712,0.782
0.102,0.320
0.695,0.476
0.152,0.272
0.703,0.454
0.148,0.256
0.057,0.303
0.233,0.182
0.754,0.300
0.659,0.928
0.568,0.980
0.333,0.132
0.188,0.347
0.738,0.581
0.365,0.146
0.741,0.377
0.317,0.262
0.081,0.265
0.754,0.494
0.762,0.966
0.249,0.226
0.718,0.590
0.136,0.129
0.359,0.193
0.784,0.904
0.668,0.548
0.631,0.286
0.284,0.288
0.818,0.507
0.788,0.328
0.630,0.956
0.704,0.895
0.270,0.234
0.691,0.211
0.720,0.264
0.563,0.212
0.583,0.533
0.182,0.312
0.668,0.639
0.703,0.526
0.638,0.316
0.091,0.283
0.723,0.920
0.063,0.237
0.764,0.231
0.643,0.440
0.707,0.834
0.729,0.978
0.706,0.511
0.734,0.243
0.387,0.210
0.639,0.307
0.673,1.002
0.165,0.403
0.743,0.542
0.649,0.947
0.093,0.337
0.376,0.276
0.712,0.498
0.129,0.316
0.589,0.292
0.113,0.259
0.038,0.246
0.764,0.560
0.107,0.334
0.649,0.277
0.617,0.933
0.578,0.274
0.248,0.306
0.701,0.997
0.006,0.253
0.640,0.462
0.672,0.285
0.672,0.919
0.362,0.276
0.214,0.226
0.730,0.840
0.685,0.427
0.167,0.180
0.298,0.138
0.329,0.203
0.147,0.203
0.654,0.602
0.168,0.234
0.648,0.366
0.075,0.259
0.690,0.861
0.643,0.315
0.655,0.973
0.053,0.246
0.251,0.246
0.407,0.215
0.068,0.315
0.752,0.195
0.270,0.260
0.266,0.275
0.594,0.934
0.116,0.234
0.313,0.130
0.325,0.185
0.696,0.332
0.205,0.334
0.584,0.916
0.392,0.286
0.705,0.241
0.267,0.265
0.750,0.332
0.637,0.279
0.329,0.212
0.806,0.863
0.607,0.829
0.133,0.229
0.263,0.149
0.733,0.476
0.315,0.222
0.315,0.145
0.496,0.217
0.761,0.313
0.641,1.011
0.645,0.902
0.585,0.798
0.232,0.200
0.248,0.134
0.678,0.493
0.056,0.270
0.118,0.268
0.611,0.264
0.758,0.916
0.757,1.032
0.135,0.381
0.008,0.200
0.704,0.327
0.769,0.955
0.049,0.254
0.028,0.335
0.685,1.015
0.095,0.261
0.310,0.171
0.742,0.410
0.719,0.431
0.748,0.335
0.071,0.182
0.670,0.126
0.752,0.483
0.703,0.902
0.662,0.280
0.647,0.911
0.714,0.490
0.336,0.172
0.137,0.295
0.116,0.299
0.669,0.226
0.642,0.600
0.681,0.443
0.415,0.217
0.614,0.186
0.407,0.222
0.265,0.115
0.754,0.560
0.182,0.184
0.163,0.278
0.039,0.326
0.696,0.391
0.669,0.533
0.703,0.833
0.822,0.541
0.649,0.998
0.621,0.505
0.720,0.500
0.083,0.222
0.847,0.282
0.808,0.550
0.734,0.961
0.151,0.293
0.720,0.894
0.643,0.270
0.793,0.365
0.273,0.111
0.649,0.809
0.392,0.316
0.159,0.257
0.692,0.333
0.699,0.558
0.657,0.538
0.324,0.190
0.700,0.318
0.563,0.579
0.582,0.331
0.633,0.829
0.721,0.907
0.714,0.968
0.688,1.015
0.103,0.322
0.656,0.576
0.683,0.305
0.703,0.893
0.714,0.936
0.721,0.562
0.686,0.226
0.741,0.575
0.108,0.161
0.110,0.162
0.573,0.207
0.221,0.263
