0.417,0.122,1
0.946,0.536,1
0.416,0.609,1
0.942,0.856,1
0.489,0.416,1
0.969,0.931,1
0.419,0.119,1
0.438,0.455,1
0.476,0.439,1
0.802,0.549,1
0.45,0.369,1
0.918,0.78,1
0.857,0.915,1
0.777,0.496,1
0.417,0.411,1
0.807,0.609,1
0.872,0.541,1
0.795,0.642,1
0.849,0.601,1
0.99,0.893,1
0.471,0.243,1
0.474,0.122,1
0.824,0.621,1
0.834,0.8,1
0.82,0.892,1
0.776,0.54,1
0.75,0.668,1
1.007,0.804,1
0.858,0.481,1
0.694,0.486,1
0.405,0.412,1
0.399,0.395,1
0.42,0.11,1
0.874,0.4,1
0.945,0.472,1
0.42,0.04,1
0.851,0.488,1
0.324,0.544,1
1.019,0.85,1
0.411,0.46,1
0.776,0.583,1
0.902,0.81,1
0.458,0.039,1
0.766,0.588,1
0.712,0.445,1
0.509,0.428,1
0.551,0.084,1
1.01,0.946,1
0.734,0.529,1
0.983,0.978,1
0.497,0.176,1
0.777,0.568,1
0.378,0.419,1
0.493,0.24,1
0.994,0.836,1
0.828,0.827,1
0.93,0.851,1
1.012,0.79,1
0.425,0.447,1
0.472,0.417,1
1.068,0.818,1
1.027,0.769,1
0.413,0.404,1
1.007,0.855,1
1.01,0.783,1
0.492,0.102,1
1.009,0.825,1
1.104,0.878,1
0.843,0.555,1
0.444,0.182,1
0.463,0.134,1
0.463,0.412,1
0.456,0.371,1
0.388,0.411,1
0.87,0.625,1
0.858,0.884,1
0.84,0.903,1
0.467,0.197,1
0.919,0.885,1
0.997,0.795,1
0.923,0.827,1
0.627,0.115,1
0.439,0.124,1
0.98,0.71,1
0.81,0.7,1
0.921,0.898,1
0.518,0.151,1
0.796,0.607,1
0.419,0.536,1
0.862,0.61,1
0.912,0.903,1
0.803,0.478,1
0.881,0.983,1
0.858,0.552,1
0.92,0.797,1
0.552,0.141,1
0.799,0.535,1
0.463,0.056,1
0.883,0.857,1
0.897,0.892,1
0.49,0.44,1
0.915,0.852,1
0.974,0.911,1
0.831,0.657,1
0.576,0.194,1
0.994,0.792,1
0.384,0.445,1
0.953,0.714,1
0.329,0.146,1
0.984,0.853,1
0.965,0.897,1
0.889,0.905,1
0.384,0.145,1
0.927,0.876,1
0.962,0.769,1
0.538,0.412,1
0.511,0.246,1
0.912,0.839,1
0.86,0.479,1
0.929,0.995,1
0.392,0.423,1
0.853,0.563,1
0.429,0.09,1
0.508,0.364,1
0.986,0.835,1
0.881,0.61,1
0.405,0.504,1
0.694,0.601,1
0.449,0.569,1
0.779,0.569,1
0.861,0.452,1
1.002,0.876,1
0.547,0.154,1
0.961,0.922,1
0.4,0.376,1
0.458,0.502,1
0.939,0.876,1
0.438,0.528,1
0.514,0.1,1
0.938,0.767,1
0.456,0.165,1
0.841,0.901,1
0.382,0.454,1
0.387,0.428,1
0.775,0.542,1
0.949,0.866,1
0.775,0.624,1
0.916,0.733,1
0.864,0.607,1
0.424,0.436,1
0.367,0.453,1
0.853,0.616,1
0.466,0.073,1
0.919,0.79,1
1.015,0.804,1
0.498,0.212,1
0.443,0.064,1
0.934,0.917,1
0.817,0.624,1
1.02,0.874,1
0.398,0.456,1
0.976,0.822,1
0.736,0.574,1
0.941,0.851,1
0.343,0.354,1
0.983,0.924,1
0.94,0.815,1
0.388,0.446,1
0.855,0.541,1
0.74,0.557,1
0.317,0.14,1
0.762,0.55,1
0.448,0.161,1
0.368,0.452,1
0.426,0.136,1
0.41,0.437,1
0.528,0.389,1
0.839,0.732,1
0.38,0.433,1
0.532,0.226,1
0.929,0.525,1
1.001,0.749,1
1.016,0.881,1
0.532,0.242,1
1.027,0.895,1
0.421,0.473,1
0.76,0.584,1
0.792,0.641,1
0.386,0.14,1
0.484,0.223,1
0.946,0.881,1
0.471,0.429,1
0.374,0.398,1
0.857,0.496,1
0.472,0.13,1
0.432,0.481,1
0.867,0.579,1
0.827,0.646,1
0.883,0.546,1
0.363,0.518,1
0.377,0.214,1
0.829,0.564,1
0.426,0.127,1
0.446,0.429,1
0.8,0.664,1
0.791,0.875,1
0.94,0.805,1
0.953,0.802,1
0.323,0.51,1
0.835,0.582,1
0.451,0.394,1
0.344,0.526,1
0.337,0.452,1
0.904,0.746,1
0.511,0.163,1
0.869,0.7,1
1.01,0.799,1
0.438,0.207,1
0.481,0.09,1
0.456,0.242,1
0.401,0.48,1
0.4,0.48,1
0.86,0.808,1
0.723,0.473,1
0.921,0.904,1
0.464,0.453,1
1.047,0.854,1
0.441,0.413,1
0.776,0.649,1
0.512,0.133,1
0.388,0.479,1
0.805,0.58,1
0.549,0.142,1
0.774,0.479,1
0.349,0.379,1
0.433,0.426,1
0.868,0.524,1
0.915,0.781,1
0.413,0.373,1
0.955,0.779,1
0.604,0.155,1
0.489,0.083,1
0.784,0.493,1
0.377,0.03,1
0.809,0.598,1
0.396,0.267,1
0.417,0.389,1
0.449,0.085,1
0.9,0.754,1
0.492,0.135,1
0.373,0.21,1
0.898,0.557,1
0.46,0.46,1
0.95,0.814,1
0.8,0.68,1
0.963,0.888,1
0.897,0.561,1
0.473,0.16,1
1.072,0.916,1
0.449,0.155,1
0.979,0.864,1
0.854,0.546,1
0.723,0.627,1
0.411,0.489,1
0.444,0.577,1
0.376,0.191,1
0.972,0.817,1
0.772,0.476,1
0.43,0.373,1
0.549,0.206,1
0.783,0.727,1
0.441,0.179,1
0.916,0.942,1
0.914,0.854,1
0.511,0.449,1
0.881,0.574,1
0.912,0.8,1
0.824,0.567,1
0.423,0.181,1
0.315,0.053,1
0.576,0.195,1
0.878,0.62,1
0.468,0.528,1
0.816,0.551,1
1.034,0.928,1
0.693,0.578,1
0.471,0.36,1
0.932,0.828,1
0.758,0.649,1
0.41,0.123,1
0.374,0.457,1
0.827,0.556,1
0.936,0.855,1
0.939,0.723,1
0.413,0.444,1
0.495,0.22,1
0.493,0.041,1
0.878,0.902,1
0.492,0.259,1
0.405,0.169,1
0.793,0.542,1
0.472,0.239,1
0.52,0.212,1
0.941,0.789,1
0.439,0.154,1
0.472,0.487,1
0.407,0.457,1
0.775,0.624,1
0.374,0.464,1
0.401,0.524,1
0.788,0.631,1
0.408,0.214,1
0.783,0.649,1
0.387,0.214,1
0.929,0.814,1
0.838,0.84,1
0.42,0.505,1
0.928,0.921,1
1.092,0.821,1
0.472,0.381,1
0.348,0.455,1
0.89,0.546,1
0.454,0.474,1
1.049,0.861,1
0.378,0.164,1
0.362,0.548,1
0.713,0.661,1
0.796,0.571,1
0.44,0.243,1
0.976,0.827,1
0.759,0.587,1
0.382,0.454,1
0.772,0.575,1
0.919,0.791,1
0.556,0.452,1
0.592,0.181,1
0.78,0.583,1
0.382,0.5,1
0.926,0.855,1
0.591,0.328,1
0.77,0.559,1
0.464,0.507,1
0.79,0.585,1
0.985,0.796,1
0.414,0.156,1
0.95,0.801,1
0.446,0.589,1
0.997,0.702,1
0.456,0.51,1
0.468,0.097,1
1.023,0.948,1
0.436,0.516,1
0.345,0.468,1
0.867,0.439,1
0.524,0.187,1
0.457,0.529,1
0.366,0.506,1
1.016,0.896,1
0.362,0.388,1
0.766,0.595,1
0.524,0.108,1
0.381,0.535,1
0.442,0.441,1
0.447,0.472,1
0.428,0.499,1
0.394,0.398,1
0.808,0.554,1
0.477,0.32,1
0.548,0.224,1
0.463,0.072,1
0.783,0.493,1
0.95,0.525,1
0.412,0.46,1
0.818,0.583,1
0.82,0.575,1
0.926,0.792,1
0.57,0.195,1
0.838,0.883,1
0.393,0.457,1
0.307,0.408,1
0.452,0.439,1
0.441,0.385,1
0.743,0.649,1
0.827,0.571,1
0.857,0.557,1
0.968,0.824,1
1.048,0.712,1
0.76,0.53,1
0.428,0.458,1
0.926,0.707,1
0.969,0.825,1
0.484,0.385,1
0.45,0.166,1
0.414,0.494,1
0.535,0.227,1
0.472,0.391,1
0.354,0.548,1
0.491,0.434,1
0.956,0.733,1
0.886,0.488,1
0.524,0.288,1
0.566,0.488,1
0.477,0.153,1
0.922,0.868,1
0.474,0.161,1
0.487,0.494,1
0.478,0.509,1
0.98,0.897,1
0.41,0.258,1
0.32,0.395,1
1.078,0.807,1
1.025,0.742,1
